,guest_count,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,reviews_per_month,average_ratings,clusters,cluster
329,7,3.0,4.0,296.0,29,1125,25,55,85,3.87,4.946666666666666,0,pink
330,3,1.0,1.0,95.0,1,1125,24,54,81,6.08,4.935,0,pink
331,6,2.5,2.0,251.0,2,730,3,3,3,0.99,4.984999999999999,1,purple
332,4,2.5,2.0,205.0,30,365,0,0,0,0.19,4.958333333333333,1,purple
333,2,1.5,1.0,175.0,29,365,28,58,88,0.29,4.933333333333334,1,purple
334,2,1.0,2.0,165.0,30,365,0,27,57,0.37,4.833333333333333,1,purple
335,6,2.5,3.0,230.0,29,1125,17,47,77,0.72,4.933333333333334,0,pink
336,4,1.0,1.0,182.0,30,1125,30,60,90,1.26,4.875,0,pink
337,8,3.5,4.0,271.0,3,29,22,52,82,2.35,4.986666666666667,2,dark purple
338,1,1.0,1.0,72.0,29,90,27,57,87,1.97,4.966666666666668,2,dark purple
339,4,1.0,1.0,125.0,2,1125,19,49,79,5.19,4.928333333333334,0,pink
340,3,1.0,1.0,105.0,2,1125,10,10,35,1.75,4.96,0,pink
341,8,4.5,4.0,378.0,29,365,30,60,90,0.0,0.0,1,purple
342,3,1.0,1.0,109.0,1,365,0,0,0,8.75,4.984999999999999,1,purple
343,9,3.5,4.0,350.0,3,730,23,53,79,1.79,4.933333333333334,1,purple
344,1,1.0,1.0,38.0,2,365,6,6,6,2.7,4.95,1,purple
345,8,2.5,4.0,224.0,2,28,11,36,62,3.7,4.9366666666666665,2,dark purple
346,2,1.0,1.0,111.0,4,14,30,60,90,1.13,4.944999999999999,2,dark purple
347,5,2.0,3.0,181.0,1,365,25,49,76,2.75,4.9316666666666675,1,purple
348,5,1.5,2.0,190.0,1,365,25,55,85,2.73,5.0,1,purple
349,2,1.0,1.0,176.0,2,40,24,31,31,1.37,4.8950000000000005,2,dark purple
350,4,2.5,2.0,195.0,30,1125,0,0,0,1.97,4.891666666666667,0,pink
351,6,2.0,4.0,208.0,1,731,25,55,85,0.73,5.0,1,purple
352,6,1.0,1.0,55.0,1,29,22,52,82,1.0,5.0,2,dark purple
353,3,2.0,3.0,166.0,30,365,29,59,89,0.0,0.0,1,purple
354,8,2.5,3.0,529.0,2,30,21,51,81,0.44,4.97,2,dark purple
355,2,1.0,1.0,69.0,30,1125,17,17,17,0.25,4.951666666666667,0,pink
356,2,1.0,1.0,82.0,1,28,24,45,75,5.02,4.89,2,dark purple
357,9,3.5,5.0,325.0,1,28,0,0,0,4.89,4.8950000000000005,2,dark purple
358,6,2.0,3.0,77.0,30,365,0,26,56,0.19,4.75,1,purple
359,2,1.0,1.0,115.0,29,1125,30,60,90,2.07,4.95,0,pink
360,4,1.0,2.0,152.0,2,1125,23,53,83,1.15,4.6466666666666665,0,pink
361,2,1.0,1.0,82.0,2,30,4,7,37,3.8,4.97,2,dark purple
362,5,1.0,1.0,138.0,2,120,0,0,27,2.21,4.945,2,dark purple
363,3,1.0,2.0,103.0,30,730,0,0,0,0.28,4.903333333333333,1,purple
364,2,1.0,1.0,105.0,2,60,19,49,74,1.98,5.0,2,dark purple
365,6,2.0,2.0,349.0,1,1125,2,16,46,1.18,4.695,0,pink
366,2,1.0,1.0,114.0,2,30,7,30,60,1.78,5.0,2,dark purple
367,6,1.0,3.0,92.0,1,20,22,48,51,3.18,4.884999999999999,2,dark purple
368,6,3.0,3.0,339.0,2,30,24,52,82,1.05,4.916666666666667,2,dark purple
369,2,1.0,1.0,139.0,1,14,29,59,85,0.53,4.760000000000001,2,dark purple
370,4,1.0,2.0,153.0,29,1125,30,60,90,1.82,4.896666666666667,0,pink
371,2,1.0,1.0,109.0,30,365,30,60,90,0.19,5.0,1,purple
372,4,1.0,2.0,72.0,2,1125,23,53,83,5.22,4.909999999999999,0,pink
373,2,1.0,1.0,74.0,2,28,13,34,51,5.42,4.963333333333334,2,dark purple
374,4,1.5,1.0,230.0,2,1125,25,29,47,2.66,4.931666666666666,0,pink
375,14,1.0,6.0,118.0,1,1125,23,53,83,3.42,4.5249999999999995,0,pink
376,6,1.0,3.0,120.0,1,25,10,40,70,3.66,4.911666666666667,2,dark purple
377,2,1.0,1.0,85.0,2,365,16,32,36,0.0,0.0,1,purple
378,2,1.0,1.0,88.0,1,7,27,54,78,3.67,4.973333333333334,2,dark purple
379,2,1.0,1.0,169.0,29,1125,0,0,0,0.07,4.716666666666666,0,pink
380,2,1.0,2.0,63.0,1,27,25,48,76,2.63,4.92,2,dark purple
381,4,1.0,3.0,213.0,1,1125,29,46,76,3.78,4.941666666666666,0,pink
382,5,2.0,4.0,279.0,30,120,25,55,85,0.83,4.973333333333334,2,dark purple
383,6,3.0,3.0,369.0,1,31,26,56,85,3.4,5.0,2,dark purple
384,3,1.0,2.0,95.0,29,195,28,58,88,0.03,4.75,2,dark purple
385,4,1.0,2.0,103.0,29,365,1,27,57,0.0,0.0,1,purple
386,4,2.0,2.0,92.0,30,190,30,60,63,1.02,4.846666666666667,2,dark purple
387,4,1.0,2.0,134.0,3,25,10,28,54,4.12,4.821666666666666,2,dark purple
388,6,2.0,3.0,116.0,29,365,26,54,54,2.68,4.848333333333334,1,purple
389,2,1.0,1.0,95.0,30,365,0,0,0,0.07,5.0,1,purple
390,2,1.0,1.0,90.0,2,365,24,50,77,2.93,4.901666666666666,1,purple
391,4,1.0,2.0,165.0,1,1125,29,59,89,0.86,4.836666666666667,0,pink
392,4,2.5,2.0,425.0,1,365,7,8,8,0.0,0.0,1,purple
393,4,1.0,2.0,80.0,2,7,25,50,80,0.95,4.775,2,dark purple
394,2,1.0,1.0,80.0,30,365,0,0,0,0.29,4.966666666666667,1,purple
395,3,1.0,1.0,81.0,30,365,0,0,0,0.22,3.1666666666666665,1,purple
396,8,3.5,4.0,417.0,2,365,22,26,38,0.0,0.0,1,purple
397,3,1.0,1.0,130.0,2,30,0,0,0,0.77,5.0,2,dark purple
398,10,4.5,6.0,966.0,2,92,27,54,82,0.79,4.965,2,dark purple
399,2,1.0,1.0,132.0,31,1125,0,0,0,0.04,2.6666666666666665,0,pink
400,4,1.5,2.0,100.0,30,1125,0,0,0,0.04,4.766666666666667,0,pink
401,2,1.0,1.0,95.0,29,365,0,0,0,0.0,0.0,1,purple
402,6,2.5,3.0,249.0,1,30,12,27,42,3.33,4.916666666666667,2,dark purple
403,4,1.0,2.0,84.0,29,365,0,0,0,3.34,4.9316666666666675,1,purple
404,2,1.0,1.0,120.0,30,365,2,2,22,0.29,5.0,1,purple
405,2,1.0,1.0,125.0,30,730,1,24,54,0.0,0.0,1,purple
406,2,1.0,1.0,154.0,29,365,0,0,8,0.54,4.333333333333333,1,purple
407,2,1.0,1.0,58.0,60,180,0,0,0,0.0,0.0,2,dark purple
408,2,1.0,1.0,172.0,1,90,28,58,88,3.77,4.918333333333334,2,dark purple
409,2,2.0,1.0,73.0,30,1125,30,60,90,0.0,0.0,0,pink
410,2,1.0,1.0,109.0,3,1125,23,49,79,2.55,4.906666666666667,0,pink
411,5,3.0,3.0,260.0,7,1125,28,58,81,0.82,4.823333333333334,0,pink
412,2,1.0,1.0,94.0,30,180,29,59,89,0.05,5.0,2,dark purple
413,7,2.0,4.0,282.0,2,180,23,53,83,2.05,4.926666666666667,2,dark purple
414,2,1.0,1.0,100.0,1,1125,25,52,79,6.0,4.968333333333333,0,pink
415,2,1.0,1.0,92.0,2,1125,20,33,61,8.06,4.9399999999999995,0,pink
416,4,2.0,2.0,205.0,30,120,29,59,89,0.0,0.0,2,dark purple
417,3,1.0,1.0,59.0,29,1125,0,0,0,0.27,4.805,0,pink
418,10,4.0,5.0,464.0,2,365,27,57,70,1.75,4.978333333333333,1,purple
419,4,1.0,1.0,94.0,30,1124,0,7,27,1.09,4.963333333333333,0,pink
420,4,2.5,2.0,220.0,60,180,23,53,83,0.0,0.0,2,dark purple
421,5,1.0,3.0,125.0,29,90,30,60,90,1.21,4.928333333333334,2,dark purple
422,5,1.5,1.0,148.0,90,180,0,0,0,0.2,4.926666666666667,2,dark purple
423,4,1.0,2.0,220.0,30,1125,30,60,90,1.28,4.926666666666667,0,pink
424,2,1.0,1.0,77.0,30,365,29,59,89,0.0,0.0,1,purple
425,4,1.0,2.0,114.0,30,365,30,60,90,0.0,0.0,1,purple
426,4,2.0,2.0,160.0,2,13,22,46,76,1.0,4.5,2,dark purple
427,5,1.0,3.0,118.0,2,365,21,45,75,3.21,4.961666666666667,1,purple
428,2,1.0,1.0,120.0,2,29,9,9,9,1.89,4.97,2,dark purple
429,4,2.5,3.0,150.0,1,1125,20,50,80,0.42,4.95,0,pink
430,2,1.0,1.0,184.0,29,1125,26,56,86,0.02,5.0,0,pink
431,14,4.5,7.0,795.0,60,365,30,60,90,0.0,0.0,1,purple
432,3,1.0,1.0,85.0,29,365,27,57,87,0.07,5.0,1,purple
433,5,1.0,2.0,96.0,1,1125,0,0,0,2.11,4.781666666666667,0,pink
434,8,3.5,4.0,240.0,1,1125,26,56,86,1.62,4.791666666666667,0,pink
435,8,2.5,4.0,649.0,3,60,23,53,83,0.23,5.0,2,dark purple
436,7,3.0,4.0,250.0,2,6,1,1,1,0.44,4.973333333333334,2,dark purple
437,2,1.0,1.0,43.0,29,180,1,24,27,0.31,4.928333333333334,2,dark purple
438,4,1.0,2.0,287.0,1,1125,0,0,6,0.76,4.668333333333333,0,pink
439,2,1.0,1.0,77.0,30,1125,0,2,32,0.25,4.761666666666667,0,pink
440,4,1.0,2.0,90.0,30,1125,0,0,0,0.26,4.923333333333333,0,pink
441,2,1.0,1.0,128.0,30,1125,28,58,88,0.15,4.74,0,pink
442,4,2.0,2.0,180.0,31,1125,9,39,69,0.0,0.0,0,pink
443,2,1.0,1.0,137.0,3,365,21,22,22,0.88,5.0,1,purple
444,4,2.0,2.0,92.0,75,1125,0,0,26,0.09,4.390000000000001,0,pink
445,4,1.0,2.0,81.0,2,1125,15,15,41,3.99,4.881666666666667,0,pink
446,4,1.0,2.0,172.0,1,365,26,56,86,1.9,4.97,1,purple
447,8,2.0,8.0,45.0,1,1125,28,52,82,3.17,4.783333333333333,0,pink
448,3,1.0,1.0,95.0,1,365,9,35,65,7.08,4.9366666666666665,1,purple
449,6,1.0,3.0,97.0,2,30,11,33,61,4.16,4.871666666666666,2,dark purple
450,4,2.0,2.0,111.0,30,1125,1,2,3,0.06,4.333333333333333,0,pink
451,2,1.0,1.0,92.0,2,25,27,57,87,3.63,4.9816666666666665,2,dark purple
452,2,1.0,1.0,38.0,1,10,0,0,22,1.66,4.875,2,dark purple
453,4,1.0,2.0,242.0,29,1125,0,0,8,1.46,4.198333333333333,0,pink
455,2,1.0,1.0,85.0,2,7,14,37,62,2.6,4.976666666666667,2,dark purple
456,3,1.0,2.0,80.0,2,365,4,31,61,2.78,4.953333333333333,1,purple
457,5,2.0,3.0,280.0,2,1125,13,18,23,1.23,4.966666666666667,0,pink
458,2,1.0,1.0,99.0,7,29,15,45,75,1.1,4.976666666666667,2,dark purple
459,4,1.0,2.0,100.0,30,1125,9,9,28,0.08,4.583333333333333,0,pink
460,6,4.0,4.0,235.0,29,300,0,0,27,0.0,0.0,1,purple
461,14,4.0,8.0,778.0,30,90,18,48,78,0.0,0.0,2,dark purple
462,4,1.0,2.0,100.0,2,24,11,21,21,3.94,4.909999999999999,2,dark purple
463,2,1.0,1.0,148.0,1,14,28,58,84,0.54,4.823333333333333,2,dark purple
464,2,1.0,1.0,47.0,2,15,16,46,71,4.2,4.86,2,dark purple
465,8,3.5,5.0,298.0,3,365,14,44,69,1.87,4.8950000000000005,1,purple
466,4,1.0,2.0,84.0,30,365,24,54,84,0.49,5.0,1,purple
467,1,1.0,1.0,58.0,29,365,28,58,88,0.14,5.0,1,purple
468,2,1.0,1.0,100.0,29,365,29,59,89,0.0,0.0,1,purple
469,2,1.0,1.0,115.0,2,7,28,56,81,2.6,4.978333333333334,2,dark purple
470,5,3.0,3.0,128.0,29,365,0,29,46,1.0,5.0,1,purple
471,4,2.5,2.0,436.0,2,10,28,58,88,0.93,4.98,2,dark purple
472,6,2.0,3.0,350.0,1,1125,27,57,87,1.19,4.734999999999999,0,pink
473,4,1.0,2.0,90.0,30,365,0,0,21,0.1,5.0,1,purple
474,2,1.0,1.0,340.0,29,1125,11,41,71,1.0,5.0,0,pink
475,10,2.0,5.0,357.0,2,365,27,57,87,1.61,4.926666666666667,1,purple
476,6,1.0,3.0,65.0,30,1125,0,2,32,0.28,4.945,0,pink
477,4,1.0,2.0,85.0,29,360,13,13,35,0.39,4.861666666666667,1,purple
478,2,1.0,1.0,102.0,30,1125,28,58,88,0.0,0.0,0,pink
479,4,1.0,2.0,100.0,30,365,29,59,89,0.0,0.0,1,purple
480,4,2.0,2.0,386.0,1,10,25,53,83,3.41,4.856666666666667,2,dark purple
481,8,3.0,7.0,329.0,3,21,0,0,0,0.5,4.168333333333333,2,dark purple
482,2,1.0,1.0,105.0,30,90,0,0,0,6.22,4.965,2,dark purple
483,2,1.0,1.0,83.0,1,1125,0,0,0,2.8,4.955000000000001,0,pink
484,4,1.0,2.0,163.0,3,90,0,0,0,2.95,4.9,2,dark purple
485,4,2.5,3.0,203.0,5,365,22,52,82,0.45,4.803333333333334,1,purple
486,2,1.0,1.0,89.0,1,365,8,27,51,3.66,4.89,1,purple
487,4,1.5,1.0,216.0,2,1125,8,27,57,3.57,4.943333333333334,0,pink
488,2,1.0,1.0,111.0,1,365,29,59,89,3.0,4.276666666666666,1,purple
489,4,1.0,2.0,79.0,1,1125,14,37,60,3.98,4.863333333333333,0,pink
490,2,1.0,1.0,90.0,29,90,14,40,69,0.34,4.75,2,dark purple
491,4,1.0,2.0,122.0,29,1125,29,59,89,1.42,4.8533333333333335,0,pink
492,4,2.0,2.0,165.0,30,365,27,57,87,0.22,5.0,1,purple
493,10,4.5,5.0,650.0,30,365,0,28,58,0.25,5.0,1,purple
494,6,1.0,3.0,95.0,2,1125,25,55,85,0.81,4.618333333333333,0,pink
495,7,2.5,4.0,135.0,29,365,26,53,80,0.38,5.0,1,purple
496,2,1.0,3.0,130.0,30,1125,0,0,24,0.0,0.0,0,pink
497,2,1.0,1.0,78.0,2,1125,26,56,84,4.64,4.903333333333333,0,pink
498,3,1.0,1.0,120.0,1,1125,18,30,36,0.76,4.888333333333333,0,pink
499,8,2.5,6.0,265.0,29,1125,30,60,90,1.18,4.878333333333334,0,pink
500,2,1.0,1.0,196.0,30,365,0,0,24,0.0,0.0,1,purple
501,6,1.0,2.0,134.0,2,27,0,0,0,3.6,4.796666666666667,2,dark purple
502,8,1.0,3.0,129.0,2,365,0,0,0,3.01,4.861666666666666,1,purple
503,5,2.0,3.0,128.0,30,1125,0,0,0,0.27,5.0,0,pink
504,2,1.0,2.0,75.0,7,60,0,0,0,2.9,4.948333333333333,2,dark purple
505,4,1.0,2.0,119.0,2,21,0,0,0,1.36,4.858333333333333,2,dark purple
506,3,2.0,2.0,219.0,29,150,27,33,51,0.06,5.0,2,dark purple
507,2,1.0,1.0,97.0,2,1125,0,0,0,4.38,4.95,0,pink
508,2,1.0,1.0,161.0,2,1125,0,0,0,19.83,4.71,0,pink
509,4,1.0,2.0,118.0,29,365,0,0,0,3.14,4.918333333333334,1,purple
510,3,1.0,2.0,143.0,2,1125,0,0,0,5.49,4.865,0,pink
511,2,1.0,1.0,127.0,2,1125,0,0,0,1.84,4.953333333333333,0,pink
512,6,3.5,3.0,250.0,1,7,0,0,0,0.65,4.82,2,dark purple
513,4,1.5,2.0,95.0,30,1125,0,26,56,1.83,4.948333333333333,0,pink
514,4,2.5,2.0,101.0,1,1125,0,0,0,2.48,4.8966666666666665,0,pink
515,8,3.5,4.0,262.0,3,365,0,0,0,1.01,4.9799999999999995,1,purple
516,2,1.0,1.0,85.0,1,29,7,26,56,4.81,4.943333333333334,2,dark purple
517,4,2.0,2.0,175.0,2,365,0,0,0,5.03,4.916666666666667,1,purple
518,6,3.0,3.0,240.0,1,1125,25,53,80,3.7,4.91,0,pink
519,2,1.0,1.0,49.0,29,365,6,36,66,0.49,4.666666666666667,1,purple
520,2,1.5,1.0,60.0,15,365,0,5,5,0.2,4.666666666666667,1,purple
521,2,1.0,1.0,69.0,2,365,21,51,80,1.73,4.878333333333333,1,purple
522,8,1.0,5.0,165.0,1,29,25,55,85,1.0,4.833333333333333,2,dark purple
523,4,1.0,2.0,149.0,3,29,18,48,73,1.96,4.97,2,dark purple
524,3,1.5,2.0,110.0,29,365,0,0,0,0.0,0.0,1,purple
525,6,2.5,3.0,234.0,2,7,17,27,27,0.76,5.0,2,dark purple
526,6,1.0,3.0,80.0,3,365,27,57,87,3.09,4.79,1,purple
527,4,1.0,2.0,99.0,30,99,0,0,29,3.35,4.888333333333333,2,dark purple
528,1,1.0,1.0,45.0,29,1125,0,0,0,0.35,4.908333333333334,0,pink
530,6,2.0,4.0,195.0,2,365,22,52,82,3.25,4.883333333333334,1,purple
531,4,1.0,2.0,140.0,2,100,16,39,66,7.1,4.9383333333333335,2,dark purple
532,4,1.5,3.0,206.0,2,60,0,23,52,0.59,5.0,2,dark purple
533,4,1.0,3.0,122.0,1,29,1,11,36,6.91,4.915,2,dark purple
534,4,1.0,2.0,80.0,29,1125,30,60,90,0.33,4.918333333333333,0,pink
535,6,1.0,3.0,189.0,30,365,30,60,90,0.0,0.0,1,purple
536,5,1.0,3.0,82.0,30,365,8,38,68,1.0,5.0,1,purple
537,3,1.0,2.0,95.0,29,365,9,25,55,1.0,5.0,1,purple
538,4,1.0,2.0,102.0,30,365,0,0,9,0.28,4.858333333333333,1,purple
539,1,1.0,1.0,500.0,29,1125,30,60,90,0.05,3.3333333333333335,0,pink
540,5,1.0,2.0,95.0,1,28,0,0,0,9.7,4.863333333333333,2,dark purple
541,8,3.0,4.0,464.0,1,7,0,0,0,2.65,4.98,2,dark purple
542,8,2.0,4.0,237.0,2,365,20,33,49,0.0,0.0,1,purple
543,2,1.0,1.0,60.0,1,29,0,26,37,8.96,4.925,2,dark purple
544,4,1.0,2.0,71.0,29,360,30,60,90,1.05,4.926666666666667,1,purple
545,3,1.0,1.0,57.0,30,365,10,40,70,0.45,4.958333333333333,1,purple
546,2,1.0,2.0,99.0,3,60,0,0,0,2.42,4.931666666666667,2,dark purple
547,2,1.0,1.0,70.0,30,365,0,27,57,0.6,5.0,1,purple
548,5,1.0,2.0,117.0,2,29,8,28,50,4.81,4.951666666666667,2,dark purple
549,6,2.0,3.0,178.0,3,1125,21,25,25,1.08,4.9383333333333335,0,pink
550,2,1.0,1.0,75.0,1,29,0,0,0,2.49,4.978333333333333,2,dark purple
551,6,2.0,3.0,156.0,1,365,14,44,68,3.14,4.9366666666666665,1,purple
552,4,1.0,2.0,105.0,1,30,26,53,83,7.73,4.8933333333333335,2,dark purple
553,5,1.0,3.0,66.0,2,7,28,58,88,4.32,4.816666666666667,2,dark purple
554,12,4.0,8.0,386.0,2,1125,0,0,0,2.44,4.97,0,pink
555,4,1.0,3.0,126.0,2,1125,25,29,29,2.13,4.951666666666667,0,pink
556,8,2.0,4.0,389.0,3,1125,27,57,87,0.76,4.928333333333334,0,pink
557,6,2.0,3.0,167.0,3,365,0,0,0,3.9,4.88,1,purple
558,1,1.5,1.0,30.0,29,1125,30,60,90,0.15,4.498333333333332,0,pink
559,4,2.0,2.0,221.0,3,89,23,44,47,2.35,4.736666666666667,2,dark purple
560,4,1.0,2.0,142.0,2,29,0,0,0,2.6,4.985,2,dark purple
561,10,2.0,7.0,330.0,29,365,0,0,14,0.32,4.908333333333334,1,purple
562,4,1.0,2.0,129.0,30,750,30,60,90,0.17,4.835,1,purple
563,4,1.0,1.0,189.0,1,365,28,58,88,1.88,4.976666666666667,1,purple
564,4,1.0,2.0,83.0,30,365,24,26,26,0.48,4.8,1,purple
565,2,1.0,1.0,178.0,31,1125,0,0,0,0.0,0.0,0,pink
566,5,1.0,3.0,163.0,1,1125,0,0,0,5.23,4.97,0,pink
567,2,1.0,2.0,101.0,29,90,16,19,42,0.41,4.913333333333333,2,dark purple
568,2,1.0,1.0,60.0,3,1125,0,0,0,4.22,4.966666666666668,0,pink
569,2,1.0,1.0,70.0,30,1125,0,0,0,0.4,4.6866666666666665,0,pink
570,4,1.0,2.0,132.0,3,21,10,30,56,4.53,4.9750000000000005,2,dark purple
571,4,1.0,2.0,119.0,1,365,30,60,90,0.0,0.0,1,purple
572,3,1.0,2.0,97.0,1,1125,10,39,69,5.5,4.909999999999999,0,pink
573,4,1.5,2.0,221.0,2,365,0,0,11,1.93,4.915,1,purple
574,4,1.0,2.0,164.0,2,1125,30,35,65,0.18,5.0,0,pink
575,2,1.0,1.0,171.0,1,365,17,41,59,3.57,4.946666666666666,1,purple
576,5,1.0,2.0,102.0,2,1125,7,26,56,2.28,4.926666666666667,0,pink
577,2,1.0,1.0,78.0,30,365,0,23,53,0.2,4.166666666666667,1,purple
578,2,1.0,2.0,120.0,1,360,0,0,0,1.02,4.666666666666667,1,purple
579,4,1.0,2.0,57.0,30,365,29,59,89,0.0,0.0,1,purple
580,3,1.0,1.0,94.0,2,14,0,0,0,3.85,4.97,2,dark purple
581,6,2.0,4.0,133.0,30,352,11,41,55,0.29,4.883333333333334,1,purple
582,4,1.0,3.0,169.0,3,365,23,53,83,2.4,4.911666666666667,1,purple
583,1,1.0,1.0,38.0,30,60,23,53,83,0.0,0.0,2,dark purple
584,2,1.0,2.0,95.0,30,730,16,17,47,0.0,0.0,1,purple
585,2,1.0,1.0,215.0,1,365,30,60,90,0.0,0.0,1,purple
586,2,1.0,1.0,102.0,30,365,0,17,47,0.34,4.971666666666667,1,purple
587,8,2.5,4.0,205.0,3,365,22,52,82,0.0,0.0,1,purple
588,2,1.0,1.0,158.0,1,365,21,45,66,2.15,4.955,1,purple
589,2,1.0,1.0,149.0,29,90,0,0,27,2.18,4.97,2,dark purple
590,2,1.0,1.0,52.0,29,365,5,14,44,0.0,0.0,1,purple
591,8,2.0,3.0,249.0,31,365,28,58,88,0.0,0.0,1,purple
592,2,1.0,1.0,139.0,2,1125,7,20,50,6.35,4.94,0,pink
593,1,1.0,2.0,21.0,1,90,30,60,90,2.72,4.583333333333334,2,dark purple
594,1,1.0,1.0,21.0,1,90,30,60,90,3.12,4.741666666666667,2,dark purple
595,6,2.5,3.0,166.0,2,1125,28,58,88,1.8,4.829999999999999,0,pink
596,6,2.0,3.0,493.0,3,1125,26,56,86,2.52,4.986666666666667,0,pink
597,2,1.0,2.0,81.0,29,90,29,59,89,0.0,0.0,2,dark purple
598,4,1.5,2.0,163.0,29,1125,0,24,54,0.93,4.965,0,pink
599,7,3.0,5.0,335.0,30,365,0,0,0,0.26,5.0,1,purple
600,2,1.0,1.0,123.0,30,365,4,4,25,0.33,5.0,1,purple
601,6,2.0,4.0,157.0,29,1125,28,58,87,0.37,4.966666666666667,0,pink
602,6,2.5,3.0,222.0,1,365,16,37,62,5.19,4.948333333333333,1,purple
603,3,1.0,2.0,110.0,29,31,0,0,27,1.28,4.843333333333333,2,dark purple
604,5,2.0,3.0,172.0,29,365,0,0,0,0.29,5.0,1,purple
605,6,3.5,4.0,110.0,30,365,11,41,71,0.44,4.8566666666666665,1,purple
606,2,1.5,1.0,100.0,30,150,5,35,65,0.19,5.0,2,dark purple
607,8,5.5,4.0,134.0,29,365,0,0,0,0.0,0.0,1,purple
608,2,1.0,1.0,60.0,2,29,11,29,54,3.61,4.966666666666666,2,dark purple
609,5,2.0,2.0,303.0,3,28,30,60,89,0.07,5.0,2,dark purple
610,4,1.0,1.0,84.0,34,220,0,0,1,0.22,4.835,2,dark purple
611,4,1.0,2.0,69.0,29,365,0,22,52,0.24,4.666666666666667,1,purple
612,5,2.0,3.0,109.0,3,15,14,26,26,0.0,0.0,2,dark purple
613,4,1.0,2.0,150.0,3,1125,28,58,88,1.38,4.676666666666667,0,pink
614,6,1.5,3.0,220.0,29,150,0,0,27,2.95,4.931666666666667,2,dark purple
615,2,1.0,1.0,33.0,29,365,3,33,63,0.08,4.75,1,purple
616,3,1.0,2.0,85.0,30,120,28,58,87,2.55,4.933333333333334,2,dark purple
617,2,1.0,1.0,199.0,30,365,28,58,88,0.06,5.0,1,purple
618,2,2.0,2.0,87.0,30,365,0,0,0,0.33,4.88,1,purple
619,4,1.0,2.0,145.0,2,730,17,47,70,1.41,4.941666666666666,1,purple
620,2,1.0,2.0,109.0,30,90,27,57,87,0.17,5.0,2,dark purple
621,6,1.0,4.0,265.0,2,1125,27,57,87,3.05,4.933333333333333,0,pink
622,6,1.5,5.0,263.0,30,1125,30,60,90,0.06,4.61,0,pink
623,2,1.0,1.0,85.0,29,180,29,59,89,0.0,0.0,2,dark purple
624,3,1.0,2.0,320.0,2,365,29,59,89,2.46,4.955,1,purple
625,6,2.0,3.0,139.0,2,180,17,33,53,1.17,4.83,2,dark purple
626,8,3.5,4.0,367.0,1,28,17,47,77,2.36,4.988333333333333,2,dark purple
627,6,2.0,3.0,156.0,2,7,18,45,68,1.64,4.858333333333333,2,dark purple
628,5,1.0,3.0,108.0,2,365,0,0,0,1.15,4.941666666666666,1,purple
629,2,1.0,1.0,133.0,30,365,1,31,61,0.22,4.8999999999999995,1,purple
630,6,3.5,3.0,214.0,2,1125,19,49,76,1.96,4.755,0,pink
631,2,1.0,1.0,38.0,29,365,30,60,90,0.52,3.9166666666666665,1,purple
632,1,1.0,2.0,39.0,1,1125,14,29,56,1.65,4.878333333333334,0,pink
633,2,1.0,1.0,91.0,30,1125,30,60,90,0.29,4.49,0,pink
634,6,3.5,3.0,160.0,29,180,28,58,88,0.08,4.890000000000001,2,dark purple
635,4,2.0,2.0,186.0,90,1125,0,0,0,0.25,4.963333333333334,0,pink
636,4,1.0,2.0,113.0,29,365,21,51,81,1.0,4.56,1,purple
637,6,1.0,3.0,142.0,1,180,14,44,74,2.79,4.8566666666666665,2,dark purple
638,14,2.0,9.0,608.0,2,28,29,49,74,1.38,4.953333333333333,2,dark purple
639,2,1.0,1.0,87.0,1,365,0,0,0,6.48,4.94,1,purple
640,6,1.0,3.0,116.0,1,7,18,44,74,8.45,4.881666666666667,2,dark purple
641,2,1.0,2.0,214.0,1,7,8,34,37,9.47,4.986666666666667,2,dark purple
642,2,1.0,1.0,55.0,30,1125,29,59,89,4.07,4.916666666666667,0,pink
643,4,1.0,2.0,60.0,30,1125,20,50,80,0.0,0.0,0,pink
644,4,1.0,2.0,103.0,4,29,14,44,70,2.91,4.985,2,dark purple
645,9,3.0,5.0,389.0,29,1125,27,56,56,0.11,5.0,0,pink
646,1,1.0,1.0,24.0,1,90,26,56,86,1.75,4.58,2,dark purple
647,10,2.5,3.0,149.0,30,365,23,53,83,0.07,5.0,1,purple
648,4,1.0,2.0,300.0,29,1125,0,0,0,1.78,4.930000000000001,0,pink
649,11,2.5,7.0,259.0,2,1125,16,40,64,2.65,4.875,0,pink
650,4,2.0,2.0,195.0,3,30,6,13,13,0.49,4.986666666666667,2,dark purple
651,4,1.0,2.0,140.0,1,21,1,1,1,1.41,4.978333333333333,2,dark purple
652,1,3.0,1.0,49.0,30,200,28,58,88,0.6,4.583333333333333,2,dark purple
653,1,1.5,1.0,35.0,5,29,25,55,85,0.0,0.0,2,dark purple
654,3,1.0,2.0,68.0,30,1125,1,25,55,1.16,4.93,0,pink
655,2,1.0,1.0,68.0,2,7,17,35,55,1.72,4.965,2,dark purple
656,2,1.5,1.0,41.0,1,5,4,4,4,6.32,4.961666666666667,2,dark purple
657,8,2.0,4.0,218.0,30,1125,28,58,88,3.03,4.9433333333333325,0,pink
658,4,1.5,3.0,168.0,29,365,30,60,90,0.03,2.0,1,purple
659,2,1.0,2.0,55.0,4,28,13,13,25,1.2,4.945,2,dark purple
